Fix	Sac	trans_x	trans_x_power2	trans_y	trans_y_power2	trans_z	trans_z_power2	rot_x	rot_x_power2	rot_y	rot_y_power2	rot_z	rot_z_power2	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	constant
-2.5691880783541804e-15	-9.83540862877257e-16	-6.418014315839584e-16	-7.804003570152934e-18	7.457532449409653e-16	4.619647291839571e-16	-1.7611703544213549e-15	2.0174576256067585e-16	8.956437462915178e-16	-2.0330755767199935e-16	3.9498725464796543e-16	2.1187696540305424e-15	7.08807158280536e-17	-1.3365392906707816e-15	-0.10103652530000097	0.024890365999998835	-0.06259585500000107	0.5461759163000077	-0.40682503110000656	-0.013730713100000062	0.0685198073000012	-0.23746399960000406	0.15762380820000263	-0.03433541810000048	0.010545346200000503	0.14276571290000228	0.09734923220000048	-0.058606470700000926	0.11510110600000276	-0.0867534133000009	0.10317223379999978	0.13747284350000094	-0.060518459200001956	0.11224316530000089	-0.04750873069999998	0.050849781400001355	-0.0761661929000008	-0.049703530900000584	1.0000000000000009
0.0017206983071782996	1.1841255885712153e-17	-5.515488655544445e-15	-2.1743324954336928e-15	-3.0057558968101704e-16	-2.6769308818074154e-17	0.003038549999999846	9.232786102640946e-06	-3.310162302533679e-16	3.755284265711888e-16	1.0327905426213068e-15	1.1637892647807932e-15	-8.18277732838781e-16	-5.378698403068874e-16	-0.09741048129999945	-0.006766618899999725	0.008077524400000325	0.355922531500006	-0.2964785716000026	-0.025960539800000845	-0.0354368091000008	-0.01997473529999999	0.11420199360000188	0.03587492620000044	-0.08518265300000141	-0.20418547470000348	0.0982636503000007	-0.030832028799999307	-0.044592486500002304	-0.12340218370000056	0.08281892740000135	0.099972232300002	-0.011067234000000621	-0.05956538840000071	-0.014087768099999308	0.019723940100000333	-0.05072916410000028	0.011990032200000866	1.0000000000000104
0.04212755236657211	-3.470007810945736e-15	2.4818780448338805e-15	1.022108672419228e-14	4.784469823782298e-16	-2.2328590306625414e-16	0.009348970000000444	8.740324006005968e-05	-3.9110810121754257e-16	1.2284577514006663e-16	-2.960723311253464e-15	-2.895684507393153e-15	1.900380897094844e-15	7.880331490270514e-15	-0.09324636210000076	0.02982867990000117	0.03633197479999998	0.12758918539999894	-0.12949375429999901	-0.06889708500000095	-0.026992182399999416	0.0020890280000005986	-0.0371397504	-0.006802215700000947	0.10306858780000226	-0.06860028060000008	0.08231989339999997	-0.0579598273000004	-0.004542172800000378	-0.07471119510000067	0.044682199200000515	0.03924071710000002	0.08794274030000186	-0.12345633200000257	-0.1303501940000013	-0.1313363835000019	-0.04003901080000077	-0.02757720030000027	1.0000000000000056
0.18572254246183115	-2.2859109053768806e-15	9.576454186531743e-15	-9.18343039031829e-15	-7.145751019010622e-17	-2.832765355179518e-16	0.002588449999999376	6.70007340316725e-06	2.9809405479053863e-16	-1.0598193638000129e-16	1.461827537391361e-15	-6.226692270312226e-15	-1.2293653541301274e-15	-2.7076309945476766e-15	-0.06948565180000055	-0.025816785600001328	0.08755310000000056	0.0971967795999979	-0.11012501729999981	-0.02478550640000008	-0.0655264337000005	0.08393276600000114	-0.1294972018000021	0.033235973200000664	-0.04872209980000111	-0.13188863170000148	0.07102038730000006	-0.08160371380000118	-0.006118961099998761	-0.10641859760000133	-0.031522209800000166	-0.053518825200000626	0.02797461250000035	0.04857896870000119	-0.12994595550000146	-0.055796505400000716	-0.02536313500000009	-0.11932937140000137	1.000000000000004
0.41738887849747697	-1.1395826742918135e-15	-6.870856015838909e-15	-1.3125477948513378e-15	-4.361133303464403e-16	-9.934456565120095e-16	0.05108030000000028	0.002609197048089728	-4.559554918256598e-16	-2.3616942230586666e-16	2.733410933265818e-16	2.658577848329074e-15	2.995936487375053e-16	-1.5938266070230745e-15	0.0017603358000021021	-0.045998519800000345	0.08092623109999991	0.07631479809999824	-0.05865446880000028	-0.014909814399999785	-0.08956251060000049	0.10804277360000175	-0.14449400610000218	0.035238822200000575	-0.06404599850000135	-0.005466550099999748	0.015735145199999374	-0.10242844610000197	-0.04669007560000132	-0.06830106380000098	-0.09291517430000153	-0.1513056362000023	0.007966989399999728	0.1258976984000025	-0.0452763841000003	-0.07196253050000102	0.05891504370000125	0.025443356400001064	1.000000000000004
0.6641078924981717	6.512785142659885e-16	-3.904776646171812e-15	2.799985410663292e-17	-5.038208617814289e-17	4.776711125824799e-16	0.004749769999999073	2.2560315053217297e-05	1.2635507680954047e-16	-1.037476660140762e-16	6.498400209823315e-16	2.1152388117503493e-15	-7.092853226723903e-16	-1.194409026238037e-15	-0.03675799329999959	0.028007891299999463	0.14291402550000246	0.03710678319999879	-0.04544525789999962	0.025262188300000165	0.026350158500000238	0.0974486516000015	-0.17886203250000285	0.04303884030000031	-0.08336259830000166	-0.08691181030000104	0.08169904289999827	-0.04576584369999987	0.023011961000000525	0.0008007096000011999	-0.07369085990000017	0.07716991090000166	0.05911992250000067	-0.016320047800000192	-0.027740672699999667	-0.004167992899999981	0.005610886200000721	-0.1097801754000018	1.0000000000000013
0.8678375274301422	1.634888459704292e-15	1.3482534496983439e-15	2.03442237490119e-15	-2.6743526368233438e-17	5.397048852384927e-16	0.00686882999999864	4.7180825569788705e-05	6.064279530556859e-16	2.1387766683692204e-16	5.00466970341323e-16	4.316197918732622e-15	-9.856756667083854e-17	-2.3182866320642765e-15	0.0118713532000025	0.04761842629999946	0.14748913570000102	0.010107711699998292	0.009037419900000761	0.027349546600000756	0.0020171976999993906	0.04703361490000087	-0.15435782520000213	-0.0583253597000013	-0.022562325700000115	-0.05659972530000045	0.06965776699999954	-0.05928137850000056	0.050721160000000515	0.0022217951000006193	-0.12156593070000196	0.10347008890000257	0.05220860730000061	0.061665747300000955	-0.061474630900000556	0.009619106900000285	-0.17557682690000248	-0.019934378600000323	0.9999999999999996
1.008700076438967	2.1935504442146427e-15	1.3184230457820393e-15	6.434407090908528e-16	-1.1367033617642479e-16	8.345192201891619e-16	0.009682179999998994	9.374460955453985e-05	5.893336949346634e-16	-5.889223666455759e-16	4.579983335092685e-16	2.76647982172034e-15	-4.1847215119795217e-16	3.3466217242914555e-16	0.007847282900001456	0.14116372610000047	0.1136642590000022	0.024639910199998963	0.08828435200000208	0.04914974910000094	-0.025651581300000403	-0.04730119840000056	-0.022376764799999168	-0.08847991550000098	0.0162958815000007	-0.0786572398000012	0.07690181869999779	-0.059376629800000386	0.1465437695000025	0.08126569000000224	-0.022707750799999076	0.024701087300000948	0.032731522700000806	0.06949269740000133	-0.14510535800000218	-0.022252821400000254	-0.13574805930000192	0.00854963610000018	0.9999999999999983
1.0923414276645693	2.9234475842081925e-15	2.4335432178541077e-15	7.652869920625563e-16	-4.452366502439232e-16	3.0493811935263976e-16	0.07879559999999951	0.006208746579360368	4.3577102374477073e-16	-6.560947387616526e-16	-8.854208198413314e-16	-3.213510232410465e-16	-2.51825270511364e-16	-7.944301567359306e-17	0.09385533270000378	0.08669663880000002	-0.055188884700001925	0.08823237290000174	0.0787169221000023	0.021886017499999993	-0.07288762980000099	-0.08393690650000148	-0.08248293520000079	0.02434646919999996	-0.012295208199999946	0.07934376590000082	-0.02145729980000231	-0.020807860799998384	0.11794250630000047	0.0903021663000016	0.0012743446999990311	-0.03654416839999995	0.0760312523000009	0.01912665740000027	-0.025558571900000118	-0.10017064530000155	0.01126101070000069	-0.03128384970000069	0.9999999999999979
1.1330759704937303	3.3762029767321664e-15	1.8015306261809632e-15	1.3403603398869277e-15	-4.744199101010556e-16	7.687222633810625e-16	0.08474500000000036	0.007181715024999641	5.079656622748719e-16	-1.729598743886285e-16	-6.679096701489579e-17	3.676212538564672e-16	-9.542196038622349e-17	-1.0151445214455315e-15	0.04628964530000207	0.10146178789999957	-0.06450246610000146	-0.020018857300001757	0.02695318890000041	1.7694200000292386e-05	0.010554376500000887	-0.03334048470000051	-0.1339082861000015	0.04685306060000061	-0.08788936920000111	0.06249456430000089	0.010502038699997326	-0.004694975400000087	0.1175531683000023	0.10218982990000192	0.039169331399999854	0.01345237639999989	0.07075867740000084	-0.032025111000000814	0.02096583370000076	-0.09653461310000157	-0.03746127960000023	4.1821599999887697e-05	0.9999999999999983
1.1447174780987646	3.930031077107793e-15	-1.8524447540492227e-15	-8.662316969490346e-15	-2.1232568461859567e-16	6.150860082625532e-16	0.030681899999999655	0.0009413789876097863	5.601716292834544e-16	5.867837365982124e-16	-3.089783437663316e-15	1.485284135052145e-15	7.725639912902713e-15	1.0483556822257788e-14	-0.027708125699997883	0.14156710379999993	-0.06162979600000201	-0.05496714900000191	0.0016524069000002682	-0.04610788020000068	0.0903260820000022	0.0035070217999999724	-0.0990245820000013	-0.003513360900000828	-0.14397734490000172	-0.0302903869000002	0.1002520814999996	0.020267214000000398	0.07714329710000081	0.028644354400001164	0.04999314089999939	0.06839049740000064	0.07819082160000101	-0.10344705930000254	0.11973258180000265	-0.0015028689999997795	-0.09344080640000092	-0.05601809750000144	0.999999999999999
1.138016678100706	3.8313590721952115e-15	-6.241785031723192e-15	1.2627287873535761e-15	1.3279921905952347e-15	3.7077484194683947e-16	0.0002852529999982078	8.136927585899766e-08	8.938912252264315e-16	3.6561099449478134e-16	-5.3721383417546594e-15	-1.2290861734619533e-14	1.2877568761634756e-15	-4.255456193955613e-15	-0.07787418349999807	0.09399019839999932	-0.053405883500001264	-0.04717460740000187	-0.029605758300000264	-0.1410043687000012	0.10381791270000171	0.033320909600000025	-0.11241073490000124	-0.08570074520000077	-0.0040091214999993545	-0.03423501579999992	0.08585361139999889	-0.001984946600000048	0.03204613459999969	-0.11259992720000123	0.14169738530000103	0.12049177630000119	-0.09542359270000172	0.015685838399999825	-0.11952112710000229	0.06507273500000156	-0.13325929240000126	0.011252341699999835	0.9999999999999988
1.1209082560190569	3.256880118204024e-15	-1.787312813099873e-15	1.6721869013172027e-15	4.052435327497644e-16	-8.335770234002948e-16	0.06404809999999948	0.004102159113610812	2.859038705390972e-16	-4.2438046358056986e-16	1.495831384266762e-14	-4.3604135121425e-15	3.215330169330311e-16	4.053205115361745e-15	-0.027426433999997366	-0.004220977400001305	-0.06570787710000131	-0.025730522800001536	-0.011320994800000617	-0.09275653300000113	-0.11476758080000042	0.054664290800000175	0.00944159020000076	-0.03990245040000109	-0.03719378960000027	-0.05587637300000087	0.015457494399998302	-0.04496615980000141	-0.027420365700001347	-0.10244622320000045	0.11670654050000169	-0.12613216350000206	0.08661301450000185	-0.034830650100000075	-0.08155431400000115	-0.09313666790000158	0.0703635011000014	-0.08045990520000136	0.9999999999999977
1.0991982495842803	3.0316166313812e-15	-1.6801083451901367e-15	-2.374157761831944e-15	-5.634635622360717e-16	-1.3027597135227834e-16	0.08177419999999991	0.006687019785640489	4.362002817531213e-16	3.041778852198534e-16	-2.443202378179029e-15	-2.7038949297886764e-16	-1.4667053429842532e-14	6.42200887194404e-15	-0.02322262139999914	-0.028634067000001893	-0.047827082400001046	-0.04490854370000223	0.007136090100000129	-0.05157312279999911	-0.09828803700000027	0.08378810980000141	-0.005067798499999754	-0.004219404899999842	-0.026922939899999807	0.0043860919000007475	-0.019882498800003617	-0.01163352479999998	-0.03837079100000016	-0.09300125010000113	0.08408695380000104	-0.1098024282000018	-0.005748865800000517	-0.03373079940000117	0.099444353000002	-0.040626456800000925	-0.176613676500003	0.0704716399000017	0.9999999999999994
1.0769784560609816	3.1820733303394376e-15	2.4225300092573115e-15	1.5635466125836531e-15	4.863261275427747e-16	-3.2838207642148494e-16	0.016158499999998906	0.00026109712225096956	2.446353433145101e-16	6.599827882060589e-16	-4.514873338856799e-16	1.4927179172600308e-15	-4.5703578771467843e-17	-5.786582808735214e-16	-0.09580377209999953	0.03687938489999887	0.038916841600000196	-0.07944767440000278	-0.021499370700000558	-0.03840501100000056	0.03379203240000117	0.06553174600000009	0.043561352300000605	-0.021634405800000523	-0.06336277210000081	-0.1257121273000011	0.09671773529999829	8.180669999964889e-05	-0.02931970160000055	-0.09368608040000008	0.020844790600000336	0.032477811000000335	-0.02060887990000048	-0.08814029130000155	0.052724257700001095	0.18077174520000308	-0.005819404399999725	-0.07685663610000129	0.9999999999999988
